image_id,filename,folder,file_path,capture_time,rating,pick,camera_model,lens,aperture,focal_length,iso,shutter_speed,Exposure2012,Contrast2012,Highlights2012,Shadows2012,Whites2012,Blacks2012,Texture,Clarity2012,Dehaze,Vibrance,Saturation,IncrementalTemperature,IncrementalTint,HueAdjustmentRed,HueAdjustmentOrange,HueAdjustmentYellow,HueAdjustmentGreen,HueAdjustmentAqua,HueAdjustmentBlue,HueAdjustmentPurple,HueAdjustmentMagenta,SaturationAdjustmentRed,SaturationAdjustmentOrange,SaturationAdjustmentYellow,SaturationAdjustmentGreen,SaturationAdjustmentAqua,SaturationAdjustmentBlue,SaturationAdjustmentPurple,SaturationAdjustmentMagenta,LuminanceAdjustmentRed,LuminanceAdjustmentOrange,LuminanceAdjustmentYellow,LuminanceAdjustmentGreen,LuminanceAdjustmentAqua,LuminanceAdjustmentBlue,LuminanceAdjustmentPurple,LuminanceAdjustmentMagenta,ColorGradeBlending,ColorGradeGlobalHue,ColorGradeGlobalSat,ColorGradeGlobalLum,ColorGradeShadowHue,ColorGradeShadowSat,ColorGradeShadowLum,ColorGradeMidtoneHue,ColorGradeMidtoneSat,ColorGradeMidtoneLum,ColorGradeHighlightHue,ColorGradeHighlightSat,ColorGradeHighlightLum,ShadowTint,RedHue,RedSaturation,GreenHue,GreenSaturation,BlueHue,BlueSaturation
615444,Screenshot 2025-12-15 at 3.00.28 pm.png,,Screenshot 2025-12-15 at 3.00.28 pm.png,2025-12-15T04:00:34,,0.0,,,,,,,2.1,82,-94,-5,-100,-87,-12.0,-12.0,11.0,55,52,,,6.0,,,,,-15.0,,,13.0,,,,,,,,39.0,16.0,14.0,5.0,,,,,50,0,0,0,,,0,0,0,0,,,0,-5.0,22.0,,74.0,,,
618282,DSC08454.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08454.ARW,2025-12-13T11:49:12.471,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,160.0,5.643856,0.48,6,-66,66,10,-13,,,,15,-2,7.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,,,0,0,0,0,,,0,,,,,,,
614396,DSC08454.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08454.ARW,2025-12-13T11:49:12.471,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,160.0,5.643856,1.02,-9,-59,6,-77,-16,-12.0,-12.0,11.0,5,0,-7.0,0.0,6.0,,,,,-12.0,,,12.0,,,,,-1.0,,,15.0,9.0,14.0,5.0,,,,,50,0,0,0,,,0,0,0,0,,,0,-3.0,23.0,,73.0,,,
625919,DSC08445.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08445.ARW,2025-12-13T11:44:00.734,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,0.93,-10,-48,7,-78,-28,-11.0,-12.0,11.0,1,5,104.0,11.0,6.0,-6.0,-32.0,9.0,,-11.0,-2.0,59.0,12.0,-7.0,-3.0,-23.0,,-10.0,-51.0,-51.0,22.0,15.0,13.0,5.0,4.0,13.0,,,50,0,0,0,,,11,158,17,15,,,0,-11.0,27.0,,72.0,,-13.0,
625291,DSC08445.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08445.ARW,2025-12-13T11:44:00.734,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,0.73,-22,-69,-7,-84,-13,-12.0,-12.0,11.0,6,6,-90.0,-2.0,6.0,,,,,-9.0,,-1.0,9.0,,,,,,-1.0,-1.0,13.0,12.0,15.0,5.0,,,,,50,0,0,0,,,0,3,0,0,,,0,-7.0,24.0,,77.0,,,
625126,DSC08445.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08445.ARW,2025-12-13T11:44:00.734,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,1.03,-28,-58,2,-77,-38,-12.0,-12.0,11.0,3,8,184.0,-4.0,6.0,,,,,-11.0,,-1.0,12.0,,,,,,,,31.0,14.0,15.0,5.0,,,,,50,0,0,0,,,0,5,0,0,,,0,-14.0,26.0,,75.0,,,
624989,DSC08445.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08445.ARW,2025-12-13T11:44:00.734,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,0.74,-22,-67,-10,-81,-17,-12.0,-12.0,11.0,3,7,996.0,16.0,6.0,,,,,-10.0,,-1.0,10.0,,,,,,,,20.0,13.0,15.0,5.0,,,,,50,0,0,0,,,0,11,0,0,,,0,-13.0,24.0,,74.0,,,
618326,DSC08445.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08445.ARW,2025-12-13T11:44:00.734,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,0.17,6,-63,57,0,-19,,,,12,-1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,,,0,0,0,0,,,0,,,,,,,
614406,DSC08445.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08445.ARW,2025-12-13T11:44:00.734,,1.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,0.8,0,-72,-13,-78,6,-12.0,-12.0,11.0,6,0,0.0,7.0,6.0,,,,,-9.0,,3.0,6.0,,,,,,,,2.0,8.0,15.0,5.0,,-2.0,,,50,0,0,0,,,0,28,4,0,,,0,-1.0,24.0,,70.0,,,
614405,DSC08444.ARW,2025/2025-12-13/,2025/2025-12-13/DSC08444.ARW,2025-12-13T11:44:00.198,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,125.0,5.321928,0.31,-7,-6,-2,-5,-13,,0.0,-12.0,12,22,2161.0,8.0,-1.0,-2.0,-1.0,15.0,4.0,1.0,15.0,13.0,-2.0,-10.0,-26.0,-32.0,-36.0,-31.0,-9.0,-9.0,-6.0,-13.0,-11.0,-5.0,-6.0,6.0,3.0,-2.0,50,0,0,0,,,0,0,0,0,,,0,,19.0,-10.0,29.0,17.0,-14.0,-6.0
605203,DSC08396.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08396.ARW,2025-12-09T19:22:57.024,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,2.584963,1.1,20,-56,23,-62,15,-11.0,-11.0,11.0,-4,6,,,,-7.0,-32.0,9.0,,-14.0,-2.0,58.0,12.0,-6.0,-9.0,-23.0,,-12.0,-49.0,-52.0,-16.0,8.0,15.0,5.0,6.0,9.0,,1.0,50,0,0,0,,,11,355,15,21,,,0,-1.0,24.0,,63.0,,-12.0,
605265,DSC08395.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08395.ARW,2025-12-09T19:22:56.655,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,2.321928,1.1,18,-57,29,-61,11,-11.0,-11.0,10.0,-6,5,,,-2.0,-7.0,-32.0,9.0,,-14.0,-2.0,58.0,12.0,-6.0,-9.0,-23.0,,-12.0,-48.0,-52.0,-16.0,8.0,15.0,5.0,6.0,10.0,,1.0,50,0,0,0,,,11,6,15,21,,,0,-1.0,24.0,,62.0,,-12.0,
605267,DSC08394.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08394.ARW,2025-12-09T19:22:56.269,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,2.321928,1.09,20,-56,29,-66,10,-11.0,-11.0,10.0,-6,5,,,-2.0,-7.0,-33.0,9.0,,-15.0,-2.0,58.0,12.0,-6.0,-9.0,-23.0,,-12.0,-48.0,-52.0,-15.0,8.0,16.0,5.0,6.0,11.0,,1.0,50,0,0,0,,,11,23,14,21,,,0,-1.0,24.0,,63.0,,-12.0,
605205,DSC08393.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08393.ARW,2025-12-09T19:22:55.880,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,2.321928,0.98,19,-61,22,-68,8,-11.0,-12.0,11.0,-6,6,,,-1.0,-7.0,-32.0,9.0,,-14.0,-2.0,58.0,12.0,-6.0,-9.0,-23.0,,-12.0,-50.0,-51.0,-17.0,8.0,17.0,5.0,6.0,10.0,,1.0,50,0,0,0,,,11,267,13,21,,,0,-1.0,24.0,,62.0,,-12.0,
605292,DSC08392.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08392.ARW,2025-12-09T19:22:55.488,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,2.321928,1.03,15,-62,24,-61,9,-11.0,-11.0,11.0,-5,6,,,,-7.0,-32.0,9.0,,-14.0,-2.0,59.0,12.0,-6.0,-9.0,-23.0,,-12.0,-49.0,-52.0,-14.0,8.0,16.0,5.0,6.0,13.0,,1.0,50,0,0,0,,,11,303,14,21,,,0,-1.0,24.0,,63.0,,-12.0,
605269,DSC08391.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08391.ARW,2025-12-09T18:59:23.076,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,5.906891,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605214,DSC08390.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08390.ARW,2025-12-09T18:59:22.870,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,5.906891,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605270,DSC08389.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08389.ARW,2025-12-09T18:59:22.663,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,5.906891,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605349,DSC08388.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08388.ARW,2025-12-09T18:59:21.247,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,5.906891,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605280,DSC08387.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08387.ARW,2025-12-09T18:59:17.658,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,6.321928,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605275,DSC08386.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08386.ARW,2025-12-09T18:59:17.453,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,6.321928,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605213,DSC08385.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08385.ARW,2025-12-09T18:59:17.247,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,6.321928,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605257,DSC08384.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08384.ARW,2025-12-09T18:59:17.042,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,6.321928,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605328,DSC08383.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08383.ARW,2025-12-09T18:59:15.242,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,6.321928,1.0,9,-56,25,-75,-12,-12.0,-11.0,10.0,5,2,,,6.0,-6.0,-32.0,9.0,,-10.0,-2.0,59.0,11.0,-6.0,-9.0,-23.0,,-11.0,-50.0,-52.0,8.0,9.0,17.0,5.0,3.0,15.0,,,50,0,0,0,,,11,357,18,21,,,0,-3.0,25.0,,74.0,,-12.0,
605365,DSC08382.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08382.ARW,2025-12-09T18:59:09.831,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605277,DSC08381.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08381.ARW,2025-12-09T18:59:09.601,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605278,DSC08380.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08380.ARW,2025-12-09T18:59:09.372,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605279,DSC08379.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08379.ARW,2025-12-09T18:59:09.144,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605362,DSC08378.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08378.ARW,2025-12-09T18:59:08.915,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605281,DSC08377.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08377.ARW,2025-12-09T18:59:08.686,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605224,DSC08376.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08376.ARW,2025-12-09T18:59:08.458,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605283,DSC08375.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08375.ARW,2025-12-09T18:59:08.229,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605166,DSC08374.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08374.ARW,2025-12-09T18:59:08.001,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605331,DSC08373.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08373.ARW,2025-12-09T18:59:07.772,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605207,DSC08372.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08372.ARW,2025-12-09T18:59:07.543,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605299,DSC08371.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08371.ARW,2025-12-09T18:59:07.315,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605288,DSC08370.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08370.ARW,2025-12-09T18:59:07.086,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605353,DSC08369.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08369.ARW,2025-12-09T18:59:06.858,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605167,DSC08368.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08368.ARW,2025-12-09T18:59:06.630,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.906891,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605289,DSC08367.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08367.ARW,2025-12-09T18:59:06.403,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,18.0,5000.0,4.906891,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605290,DSC08366.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08366.ARW,2025-12-09T18:59:04.928,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,24.9,5000.0,4.643856,0.9,10,-64,17,-72,-4,-12.0,-10.0,10.0,7,2,,,6.0,-5.0,-32.0,9.0,,-8.0,-2.0,60.0,10.0,-6.0,-9.0,-23.0,1.0,-11.0,-51.0,-52.0,,10.0,16.0,5.0,4.0,22.0,,,50,0,0,0,,,11,22,17,21,,,0,,26.0,,71.0,,-12.0,
605268,DSC08365.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08365.ARW,2025-12-09T18:59:04.087,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,24.9,5000.0,4.643856,0.95,12,-70,18,-75,-8,-12.0,-10.0,10.0,8,2,,,7.0,-4.0,-32.0,9.0,,-7.0,-2.0,60.0,9.0,-6.0,-9.0,-23.0,1.0,-11.0,-50.0,-52.0,1.0,11.0,16.0,5.0,5.0,25.0,,,50,0,0,0,,,11,23,17,21,,,0,1.0,27.0,,69.0,,-12.0,
605335,DSC08364.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08364.ARW,2025-12-09T18:58:58.681,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,5000.0,6.321928,0.99,11,-61,20,-68,-10,-12.0,-10.0,10.0,6,4,,,5.0,-6.0,-32.0,9.0,,-11.0,-2.0,59.0,12.0,-6.0,-9.0,-23.0,1.0,-11.0,-49.0,-52.0,-2.0,9.0,17.0,5.0,3.0,18.0,,1.0,51,0,0,0,,,11,3,17,21,,,0,-1.0,25.0,,71.0,,-12.0,
605341,DSC08363.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08363.ARW,2025-12-09T18:58:44.482,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,4000.0,6.321928,0.99,11,-61,20,-68,-10,-12.0,-10.0,10.0,6,4,,,5.0,-6.0,-32.0,9.0,,-11.0,-2.0,59.0,12.0,-6.0,-9.0,-23.0,1.0,-11.0,-49.0,-52.0,-2.0,9.0,17.0,5.0,3.0,18.0,,1.0,51,0,0,0,,,11,3,17,21,,,0,-1.0,25.0,,71.0,,-12.0,
605293,DSC08362.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08362.ARW,2025-12-09T18:51:56.741,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,2000.0,6.321928,1.05,8,-68,15,-72,-6,-12.0,-11.0,11.0,7,3,,,7.0,-6.0,-32.0,9.0,,-12.0,-2.0,59.0,13.0,-6.0,-9.0,-23.0,1.0,-11.0,-50.0,-52.0,1.0,9.0,18.0,5.0,3.0,16.0,,,50,0,0,0,,,11,357,21,21,,,0,-2.0,25.0,,72.0,,-12.0,
605164,DSC08361.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08361.ARW,2025-12-09T18:51:54.241,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,50.0,2000.0,6.321928,1.01,8,-68,15,-72,-6,-12.0,-11.0,11.0,7,3,,,7.0,-6.0,-32.0,9.0,,-12.0,-2.0,59.0,13.0,-6.0,-9.0,-23.0,1.0,-11.0,-50.0,-52.0,1.0,9.0,18.0,5.0,3.0,16.0,,,50,0,0,0,,,11,357,21,21,,,0,-2.0,25.0,,72.0,,-12.0,
605294,DSC08360.ARW,2025/2025-12-09/,2025/2025-12-09/DSC08360.ARW,2025-12-09T18:51:51.746,,0.0,ILCE-6700,18-50mm F2.8 DC DN | Contemporary 021,2.970854,39.2,1600.0,5.906891,1.01,8,-68,15,-72,-6,-12.0,-11.0,11.0,7,3,,,7.0,-6.0,-32.0,9.0,,-12.0,-2.0,59.0,13.0,-6.0,-9.0,-23.0,1.0,-11.0,-50.0,-52.0,1.0,9.0,18.0,5.0,3.0,16.0,,,50,0,0,0,,,11,357,21,21,,,0,-2.0,25.0,,72.0,,-12.0,
